498.3606539249421,32.70256834030152
500.82886861627924,42.39667060989886
496.551535820961,46.04744911789894
495.72554372668264,39.37154054284096
499.27061267852787,41.952977085113524
496.6256458508969,40.26490762352943
497.91457308977834,14.354725262857974
493.434527878277,23.27748197576497
488.9434544595191,32.22220320145774
484.45414830466905,41.1634046265341
479.9646004453301,50.10508744638413
475.4816710513318,59.03358848943084
470.9939451531885,67.97164256989949
466.51117029830345,76.89983582254558
464.05399369224904,84.55841286495328
474.04876081736757,84.33354998936878
479.348446161449,76.68550292626023
483.8159929522872,67.75321912243962
488.2891713883122,58.80967557016061
494.3779765205085,52.950329536795614
503.7763258099556,55.054251847267146
507.7982231994858,64.22700027952902
511.812147226301,73.38156384945847
515.8264168474445,82.53691561697866
519.8424017042154,91.69617932540365
528.7768521182239,92.83771774876863
528.5337144671008,85.81722980044782
524.7425083844719,76.56529569054605
520.9529661669567,67.31742202211449
517.1618493694026,58.065705800560536
513.3678196184886,48.80688090383469
509.5784041352566,39.55931651356208
505.78574628327044,30.303839553669093
501.9958009770139,21.05498220078647
499.1051730155944,8.605955471992493
502.93884811606256,17.836593186119572
506.7739903345704,27.07076339446008
510.61247083041815,36.31297143279575
514.4466718092648,45.54487534519649
518.2827679827809,54.78134246520698
522.1157988049875,64.0104289004534
525.9526203878253,73.24864264490824
529.7855237542884,82.47742219504784
533.6210175758227,91.71243898534216
527.3537113189698,94.9048551940918
518.5720284144953,93.89896451286972
514.6334115814278,84.71346513844094
510.69606857418603,75.53093653441756
506.7551916379109,66.34016622923315
502.8089476013184,57.136878967285156
493.78775822520254,54.48796009778977
488.8795850175014,62.311434732552144
484.6227980318526,71.345030077931
480.3567693307763,80.39823784877314
473.9732154664397,86.27761741951107
463.9806939386949,86.75772273050622
460.8551181807392,82.77786334246572
465.3443683313765,73.83759813766461
469.8300575007129,64.90442456646612
474.3213226840249,55.9601464584173
478.8069525301456,47.02709102839232
483.29439179846287,38.09043216488477
487.78123893312875,29.15495252545748
492.26936274911975,20.216930396918325
496.7514312393963,11.29096734639257
